reaction,name,bounds_changed,stoich_changed,lb_before,lb_after,ub_before,ub_after,costed,moves_proton
r_3087No1,"PI 4,5-P2 phospholipase C (1-16:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3088No1,"PI 4,5-P2 phospholipase C (1-18:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3089No1,"PI 4,5-P2 phospholipase C (1-18:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3090No1,"PI 4,5-P2 phospholipase C (1-16:0, 2-16:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3091No1,"PI 4,5-P2 phospholipase C (1-16:1, 2-16:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3092No1,"PI 4,5-P2 phospholipase C (1-18:0, 2-16:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3093No1,"PI 4,5-P2 phospholipase C (1-18:1, 2-16:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3094No1,"PI 4,5-P2 phospholipase C (1-16:0, 2-18:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3095No1,"PI 4,5-P2 phospholipase C (1-16:1, 2-18:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3096No1,"PI 4,5-P2 phospholipase C (1-18:0, 2-18:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3097No1,"PI 4,5-P2 phospholipase C (1-18:1, 2-18:1), nucleus (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3098No1,"PG phospholipase C (1-16:0, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3099No1,"PG phospholipase C (1-16:1, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3100No1,"PG phospholipase C (1-18:0, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3101No1,"PG phospholipase C (1-18:1, 2-16:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3102No1,"PG phospholipase C (1-16:0, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3103No1,"PG phospholipase C (1-16:1, 2-18:1), mitochondrial membrane (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3104No1,"PC phospholipase D (1-16:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3105No1,"PC phospholipase D (1-16:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3106No1,"PC phospholipase D (1-18:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3107No1,"PC phospholipase D (1-18:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3108No1,"PC phospholipase D (1-16:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3109No1,"PC phospholipase D (1-16:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3110No1,"PC phospholipase D (1-18:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3111No1,"PC phospholipase D (1-18:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,True
r_3112No1,"PI 3-P phosphatase (1-16:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3112No2,"PI 3-P phosphatase (1-16:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3113No1,"PI 3-P phosphatase (1-16:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3113No2,"PI 3-P phosphatase (1-16:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3114No1,"PI 3-P phosphatase (1-18:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3114No2,"PI 3-P phosphatase (1-18:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3115No1,"PI 3-P phosphatase (1-18:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3115No2,"PI 3-P phosphatase (1-18:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3116No1,"PI 3-P phosphatase (1-16:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3116No2,"PI 3-P phosphatase (1-16:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3117No1,"PI 3-P phosphatase (1-16:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3117No2,"PI 3-P phosphatase (1-16:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3118No1,"PI 3-P phosphatase (1-18:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3118No2,"PI 3-P phosphatase (1-18:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3119No1,"PI 3-P phosphatase (1-18:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3119No2,"PI 3-P phosphatase (1-18:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3120No1,"PI 3-P phosphatase (1-16:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3120No2,"PI 3-P phosphatase (1-16:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3120No3,"PI 3-P phosphatase (1-16:0, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3121No1,"PI 3-P phosphatase (1-16:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3121No2,"PI 3-P phosphatase (1-16:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3121No3,"PI 3-P phosphatase (1-16:1, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3122No1,"PI 3-P phosphatase (1-18:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3122No2,"PI 3-P phosphatase (1-18:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3122No3,"PI 3-P phosphatase (1-18:0, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3123No1,"PI 3-P phosphatase (1-18:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3123No2,"PI 3-P phosphatase (1-18:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3123No3,"PI 3-P phosphatase (1-18:1, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3124No1,"PI 3-P phosphatase (1-16:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3124No2,"PI 3-P phosphatase (1-16:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3124No3,"PI 3-P phosphatase (1-16:0, 2-18:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3125No1,"PI 3-P phosphatase (1-16:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3125No2,"PI 3-P phosphatase (1-16:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3125No3,"PI 3-P phosphatase (1-16:1, 2-18:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3126No1,"PI 3-P phosphatase (1-18:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3126No2,"PI 3-P phosphatase (1-18:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3126No3,"PI 3-P phosphatase (1-18:0, 2-18:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3127No1,"PI 3-P phosphatase (1-18:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3127No2,"PI 3-P phosphatase (1-18:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3127No3,"PI 3-P phosphatase (1-18:1, 2-18:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3128No1,"PI 3-P phosphatase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3129No1,"PI 3-P phosphatase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3130No1,"PI 3-P phosphatase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3131No1,"PI 3-P phosphatase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3132No1,"PI 3-P phosphatase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3133No1,"PI 3-P phosphatase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3134No1,"PI 3-P phosphatase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3135No1,"PI 3-P phosphatase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3136No1,"PI 3-P phosphatase (1-16:0, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3137No1,"PI 3-P phosphatase (1-16:1, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3138No1,"PI 3-P phosphatase (1-18:0, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3139No1,"PI 3-P phosphatase (1-18:1, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3140No1,"PI 3-P phosphatase (1-16:0, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3141No1,"PI 3-P phosphatase (1-16:1, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3142No1,"PI 3-P phosphatase (1-18:0, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3143No1,"PI 3-P phosphatase (1-18:1, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3144No1,"PI 4-P phosphatase (1-16:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3144No2,"PI 4-P phosphatase (1-16:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3145No1,"PI 4-P phosphatase (1-16:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3145No2,"PI 4-P phosphatase (1-16:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3146No1,"PI 4-P phosphatase (1-18:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3146No2,"PI 4-P phosphatase (1-18:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3147No1,"PI 4-P phosphatase (1-18:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3147No2,"PI 4-P phosphatase (1-18:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3148No1,"PI 4-P phosphatase (1-16:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3148No2,"PI 4-P phosphatase (1-16:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3149No1,"PI 4-P phosphatase (1-16:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3149No2,"PI 4-P phosphatase (1-16:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3150No1,"PI 4-P phosphatase (1-18:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3150No2,"PI 4-P phosphatase (1-18:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3151No1,"PI 4-P phosphatase (1-18:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3151No2,"PI 4-P phosphatase (1-18:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3152No1,"PI 4-P phosphatase (1-16:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3152No2,"PI 4-P phosphatase (1-16:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3153No1,"PI 4-P phosphatase (1-16:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3153No2,"PI 4-P phosphatase (1-16:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3154No1,"PI 4-P phosphatase (1-18:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3154No2,"PI 4-P phosphatase (1-18:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3155No1,"PI 4-P phosphatase (1-18:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3155No2,"PI 4-P phosphatase (1-18:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3156No1,"PI 4-P phosphatase (1-16:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3156No2,"PI 4-P phosphatase (1-16:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3157No1,"PI 4-P phosphatase (1-16:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3157No2,"PI 4-P phosphatase (1-16:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3158No1,"PI 4-P phosphatase (1-18:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3158No2,"PI 4-P phosphatase (1-18:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3159No1,"PI 4-P phosphatase (1-18:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3159No2,"PI 4-P phosphatase (1-18:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3160No1,"PI 4-P phosphatase (1-16:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3161No1,"PI 4-P phosphatase (1-16:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3162No1,"PI 4-P phosphatase (1-18:0, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3163No1,"PI 4-P phosphatase (1-18:1, 2-16:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3164No1,"PI 4-P phosphatase (1-16:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3165No1,"PI 4-P phosphatase (1-16:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3166No1,"PI 4-P phosphatase (1-18:0, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3167No1,"PI 4-P phosphatase (1-18:1, 2-18:1), ER membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3168No1,"PI 4-P phosphatase (1-16:0, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3169No1,"PI 4-P phosphatase (1-16:1, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3170No1,"PI 4-P phosphatase (1-18:0, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3171No1,"PI 4-P phosphatase (1-18:1, 2-16:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3172No1,"PI 4-P phosphatase (1-16:0, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3173No1,"PI 4-P phosphatase (1-16:1, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3174No1,"PI 4-P phosphatase (1-18:0, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3175No1,"PI 4-P phosphatase (1-18:1, 2-18:1), Golgi membrane (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3176No1,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3176No2,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3177No1,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3177No2,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3178No1,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3178No2,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3179No1,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3179No2,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3180No1,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3180No2,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3181No1,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3181No2,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3182No1,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3182No2,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3183No1,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3183No2,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3184No1,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3184No2,"PI 3,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3185No1,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3185No2,"PI 3,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3186No1,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3186No2,"PI 3,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3187No1,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3187No2,"PI 3,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3188No1,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3188No2,"PI 3,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3189No1,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3189No2,"PI 3,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3190No1,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3190No2,"PI 3,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3191No1,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3191No2,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3192No1,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3192No2,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3192No3,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3193No1,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3193No2,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3193No3,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3194No1,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3194No2,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3194No3,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3195No1,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3195No2,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3195No3,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3196No1,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3196No2,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3196No3,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3197No1,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3197No2,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3197No3,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3198No1,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3198No2,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3198No3,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3199No1,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3199No2,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3199No3,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3200No1,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3200No2,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3200No3,"PI 4,5-P2 phosphatase (1-16:0, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3201No1,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3201No2,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3201No3,"PI 4,5-P2 phosphatase (1-16:1, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3202No1,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3202No2,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3202No3,"PI 4,5-P2 phosphatase (1-18:0, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3203No1,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3203No2,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3203No3,"PI 4,5-P2 phosphatase (1-18:1, 2-16:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3204No1,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3204No2,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3204No3,"PI 4,5-P2 phosphatase (1-16:0, 2-18:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3205No1,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3205No2,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
r_3205No3,"PI 4,5-P2 phosphatase (1-16:1, 2-18:1), cytoplasm (No3)",False,True,0.0,0.0,inf,inf,True,False
r_3206No1,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm (No1)",False,True,0.0,0.0,inf,inf,True,False
r_3206No2,"PI 4,5-P2 phosphatase (1-18:0, 2-18:1), cytoplasm (No2)",False,True,0.0,0.0,inf,inf,True,False
